1706.1899,-3113.4829,6012.4868,-2571.9377,-3011.1023,-4200.0283,-4917.1936,-7313.5112,1095.2932
1706.2050,-3152.0623,5967.3203,-2571.9377,-3011.1023,-4161.4490,-4872.0271,-7313.5112,1095.2932
1706.2200,-3190.6414,5922.1533,-2571.9377,-3011.1018,-4122.8699,-4826.8601,-7313.5112,1095.2932
1706.2350,-3229.2205,5876.9868,-2571.9377,-3011.1018,-4084.2908,-4781.6936,-7313.5112,1095.2932
1706.2500,-3267.7998,5831.8203,-2571.9380,-3011.1023,-4045.7114,-4736.5271,-7313.5112,1095.2932
1706.2650,-3306.3789,5786.6538,-2571.9377,-3011.1018,-4007.1323,-4691.3606,-7313.5112,1095.2932
1706.2799,-3344.9583,5741.4873,-2571.9377,-3011.1023,-3968.5530,-4646.1941,-7313.5112,1095.2932
1706.2949,-3383.5374,5696.3203,-2571.9377,-3011.1018,-3929.9739,-4601.0271,-7313.5112,1095.2932
1706.3099,-3422.1167,5651.1538,-2571.9380,-3011.1018,-3891.3945,-4555.8606,-7313.5112,1095.2932
1706.3250,-3460.6958,5605.9873,-2571.9380,-3011.1023,-3852.8154,-4510.6941,-7313.5112,1095.2932
1706.3400,-3499.2749,5560.8208,-2571.9377,-3011.1023,-3814.2363,-4465.5276,-7313.5112,1095.2932
1706.3550,-3537.8542,5515.6538,-2571.9377,-3011.1023,-3775.6570,-4420.3606,-7313.5112,1095.2932
1706.3700,-3576.4333,5470.4873,-2571.9377,-3011.1023,-3737.0779,-4375.1941,-7313.5112,1095.2932
1706.3850,-3615.0127,5425.3208,-2571.9377,-3011.1023,-3698.4985,-4330.0276,-7313.5112,1095.2932
1706.3999,-3653.5918,5380.1543,-2571.9377,-3011.1025,-3659.9194,-4284.8611,-7313.5112,1095.2932
1706.4149,-3692.1709,5334.9873,-2571.9375,-3011.1025,-3621.3403,-4239.6941,-7313.5112,1095.2932
1706.4299,-3730.7502,5289.8208,-2571.9375,-3011.1025,-3582.7610,-4194.5276,-7313.5112,1095.2932
1706.4449,-3769.3293,5244.6543,-2571.9375,-3011.1025,-3544.1819,-4149.3611,-7313.5112,1095.2932
1706.4600,-3807.9087,5199.4878,-2571.9375,-3011.1025,-3505.6025,-4104.1946,-7313.5112,1095.2932
1706.4750,-3846.4878,5154.3213,-2571.9375,-3011.1028,-3467.0234,-4059.0281,-7313.5112,1095.2932
1706.4900,-3885.0671,5109.1543,-2571.9370,-3011.1028,-3428.4441,-4013.8611,-7313.5112,1095.2932
1706.5050,-3923.6460,5063.9878,-2571.9370,-3011.1028,-3389.8652,-3968.6946,-7313.5112,1095.2932
1706.5200,-3962.2249,5018.8213,-2571.9370,-3011.1028,-3351.2864,-3923.5281,-7313.5112,1095.2932
1706.5349,-4000.8037,4973.6548,-2571.9370,-3011.1028,-3312.7075,-3878.3616,-7313.5112,1095.2932
1706.5499,-4039.3826,4928.4878,-2571.9370,-3011.1028,-3274.1287,-3833.1946,-7313.5112,1095.2932
1706.5649,-4077.9617,4883.3213,-2571.9375,-3011.1028,-3235.5496,-3788.0281,-7313.5112,1095.2932
1706.5800,-4116.5410,4838.1548,-2571.9370,-3011.1025,-3196.9702,-3742.8616,-7313.5112,1095.2932
1706.5950,-4155.1201,4792.9883,-2571.9370,-3011.1025,-3158.3911,-3697.6951,-7313.5112,1095.2932
1706.6100,-4193.6987,4747.8213,-2571.9375,-3011.1028,-3119.8125,-3652.5281,-7313.5112,1095.2932
1706.6250,-4232.2783,4702.6548,-2571.9375,-3011.1025,-3081.2329,-3607.3616,-7313.5112,1095.2932
